date,maturity,nominal_yield,inflation,real_yield,nominal_discount,real_discount
2023-01-10,3.0,0.01662363554557253,0.019631628101587553,-0.003007992556015023,0.9513522298328821,1.0090648165050062
2023-01-10,5.0,0.017623635545572527,0.01955053507996592,-0.0019268995343933934,0.915652660578144,1.0096810588557361
2023-01-10,7.0,0.018623635545572528,0.019492998665475565,-0.0008693631199030369,0.8777745906112822,1.0061040963680856
2023-01-10,10.0,0.02012363554557253,0.01942930791925186,0.0006943276263206705,0.817719136332446,0.9930807725879645
2023-01-11,1.0,0.015336793666733189,0.019777463410980366,-0.004440669744247177,0.9847802160051201,1.0044505441290195
2023-01-11,3.0,0.016336793666733188,0.019638833974868375,-0.0033020403081351866,0.9521712451573132,1.0099553489589668
2023-01-11,5.0,0.017336793666733186,0.019557740953246742,-0.002220947286513557,0.9169668404050255,1.011166622883618
2023-01-11,7.0,0.018336793666733187,0.019500204538756387,-0.0011634108720232003,0.8795388388188742,1.008177127667407
2023-01-11,10.0,0.019836793666733188,0.01943651379253268,0.00040027987420050704,0.8200680645110433,0.9960052017784952
2023-01-12,1.0,0.01520000293803479,0.019861813133686818,-0.004661810195652028,0.9849149340223531,1.0046726933379448
2023-01-12,3.0,0.01620000293803479,0.019723183697574826,-0.003523180759540036,0.9525620699390507,1.010625597208187
2023-01-12,5.0,0.017200002938034788,0.019642090675953194,-0.002442087737918406,0.9175942177405322,1.0122852904434194
2023-01-12,7.0,0.01820000293803479,0.019584554261462838,-0.0013845513234280495,0.8803814314712792,1.009738977429849
2023-01-12,10.0,0.01970000293803479,0.019520863515239132,0.0001791394227956579,0.8211906091857918,0.9982102093609871
2023-01-13,1.0,0.01533902812459987,0.019945755959761263,-0.004606727835161393,0.984778015557678,1.004617355118569
2023-01-13,3.0,0.01633902812459987,0.01980712652364927,-0.0034680983990494005,0.9521648624191187,1.010458608075401
2023-01-13,5.0,0.017339028124599868,0.01972603350202764,-0.0023870053774277707,0.916956595843403,1.0120065335152177
2023-01-13,7.0,0.01833902812459987,0.019668497087537283,-0.0013294689629374142,0.8795250818791199,1.0093497208342803
2023-01-13,10.0,0.01983902812459987,0.019604806341313577,0.0002342217832862932,0.820049740640384,0.9976605230190171
2023-01-14,1.0,0.015626050111047993,0.019952115242033032,-0.004326065130985039,0.984495403175366,1.0043354360589525
2023-01-14,3.0,0.016626050111047994,0.01981348580592104,-0.003187435694873047,0.9513453385510938,1.0096081720179668
2023-01-14,5.0,0.01762605011104799,0.019732392784299408,-0.002106342673251417,0.9156416061283646,1.0105873670641454
2023-01-14,7.0,0.018626050111047992,0.019674856369809052,-0.0010488062587610605,0.877759754627109,1.0073686597515887
2023-01-14,10.0,0.020126050111047993,0.019611165623585346,0.0005148844874626468,0.8176993922068623,0.9948643877065678
2023-01-15,1.0,0.01579718220670846,0.019875044285708795,-0.004077862079000336,0.984326938829092,1.004086187871866
2023-01-15,3.0,0.01679718220670846,0.019736414849596803,-0.002939232642888343,0.9508570467409709,1.0088566883446892
2023-01-15,5.0,0.017797182206708458,0.01965532182797517,-0.0018581396212667134,0.9148584628938504,1.0093339906106478
2023-01-15,7.0,0.01879718220670846,0.019597785413484815,-0.0008006032067763569,0.8767088941145723,1.0056199554787928
2023-01-15,10.0,0.02029718220670846,0.01953409466726111,0.0007630875394473505,0.8163012427832009,0.9923981658182605
2023-01-16,1.0,0.015695086352047135,0.01978540177260213,-0.004090315420554994,0.9844274396594497,1.004098692177974
2023-01-16,3.0,0.016695086352047136,0.019646772336490138,-0.002951685984443002,0.951148327035003,1.0088943799595238
2023-01-16,5.0,0.017695086352047133,0.019565679314868505,-0.001870592962821372,0.9153255983985192,1.0093968404719935
2023-01-16,7.0,0.018695086352047134,0.01950814290037815,-0.0008130565483310155,0.8773356764663109,1.0057076226013157
2023-01-16,10.0,0.020195086352047135,0.019444452154154444,0.0007506341978926918,0.8171350780968469,0.9925217602470904
2023-01-17,1.0,0.01541362900500048,0.019765604615855675,-0.004351975610855194,0.9847045529909383,1.004361459209186
2023-01-17,3.0,0.01641362900500048,0.019626975179743683,-0.0032133461747432014,0.9519517892521079,1.0096866533648148
2023-01-17,5.0,0.01741362900500048,0.01954588215812205,-0.0021322531531215716,0.9166146307779099,1.0107182995634287
2023-01-17,7.0,0.01841362900500048,0.019488345743631695,-0.001074716738631215,0.8790659083630763,1.0075513861596013
2023-01-17,10.0,0.01991362900500048,0.01942465499740799,0.0004889740075924923,0.8194382044481966,0.9951221952416223
2023-01-18,1.0,0.015211580752436133,0.019833854230082854,-0.0046222734776467204,0.9849035309260574,1.0046329726621983
2023-01-18,3.0,0.016211580752436134,0.019695224793970862,-0.003483644041534728,0.9525289847530807,1.0105057338590955
2023-01-18,5.0,0.01721158075243613,0.01961413177234923,-0.0024025510199130982,0.9175411006002543,1.0120851980312184
2023-01-18,7.0,0.018211580752436132,0.019556595357858874,-0.0013450146054227417,0.8803100841127692,1.009459563740016
2023-01-18,10.0,0.019711580752436134,0.019492904611635168,0.00021867614080096562,0.8210955387648237,0.9978156278128488
2023-01-19,1.0,0.015274703825968497,0.01992740223471242,-0.004652698408743923,0.9848413627501963,1.004663539016157
2023-01-19,3.0,0.016274703825968496,0.01978877279860043,-0.003514068972631932,0.9523486221597427,1.0105979717705076
2023-01-19,5.0,0.017274703825968494,0.019707679776978796,-0.002432975951010302,0.9172515562231746,1.012239172854678
2023-01-19,7.0,0.018274703825968495,0.01965014336248844,-0.0013754395365199457,0.8799211948894919,1.0096745757989536
2023-01-19,10.0,0.019774703825968496,0.019586452616264734,0.0001882512097037617,0.8205774015733828,0.9981192587174926
2023-01-20,1.0,0.015544963162898886,0.01996024102570668,-0.004415277862807794,0.9845752361397383,1.0044250395636969
2023-01-20,3.0,0.016544963162898888,0.01982161158959469,-0.0032766484266958003,0.9515767917721224,1.0098784178897013
2023-01-20,5.0,0.017544963162898886,0.019740518567973056,-0.0021955554050741705,0.9160129143110932,1.0110382539175957
2023-01-20,7.0,0.018544963162898886,0.0196829821534827,-0.001138018990583814,0.8782581200699694,1.0079979469932798
2023-01-20,10.0,0.020044963162898888,0.019619291407258994,0.0004256717556398934,0.8183627085841954,0.9957523294244123
2023-01-21,1.0,0.01577388357521829,0.01990217877006935,-0.004128295194851063,0.9843498725668669,1.004136828343871
2023-01-21,3.0,0.01677388357521829,0.01976354933395736,-0.0029896657587390706,0.9509235100674963,1.0090093392511095
2023-01-21,5.0,0.017773883575218287,0.019682456312335728,-0.0019085727371174407,0.9149650438526693,1.0095885419942503
2023-01-21,7.0,0.018773883575218288,0.019624919897845372,-0.0008510363226270842,0.8768518885969074,1.0059750339861244
2023-01-21,10.0,0.02027388357521829,0.019561229151621666,0.0007126544235966231,0.8164914519588137,0.9928987893643434
2023-01-22,1.0,0.015750996691560815,0.019806597637865585,-0.00405560094630477,0.9843724015256864,1.0040638360247898
2023-01-22,3.0,0.016750996691560816,0.019667968201753594,-0.0029169715101927778,0.950988803336236,1.0087893157165706
2023-01-22,5.0,0.017750996691560814,0.01958687518013196,-0.001835878488571148,0.915069753336286,1.0092216522732147
2023-01-22,7.0,0.018750996691560814,0.019529338765641606,-0.0007783420740807914,0.8769923787005534,1.0054632640126717
2023-01-22,10.0,0.020250996691560816,0.0194656480194179,0.0007853486721429159,0.8166783427934249,0.9921772713334187
2023-01-23,1.0,0.015497344607212879,0.01976137448124855,-0.004264029874035671,0.9846221213067406,1.004273133784602
2023-01-23,3.0,0.01649734460721288,0.019622745045136558,-0.003125400437923677,0.951712739619697,1.0094202955938445
2023-01-23,5.0,0.01749734460721288,0.019541652023514926,-0.002044307416302047,0.9162310363365486,1.010273955438157
2023-01-23,7.0,0.01849734460721288,0.01948411560902457,-0.0009867710018116906,0.8785509185488813,1.0069313081021851
2023-01-23,10.0,0.01999734460721288,0.019420424862800864,0.0005769197444120168,0.8187524938839956,0.9942474124182453
2023-01-24,1.0,0.015246133878747448,0.019808087261854672,-0.0045619533831072236,0.9848695000178894,1.0045723749339586
2023-01-24,3.0,0.01624613387874745,0.01966945782574268,-0.003423323946995231,0.9524302513075168,1.010322888999226
2023-01-24,5.0,0.017246133878747447,0.019588364804121048,-0.0023422309253736014,0.9173825947251081,1.0117799986835292
2023-01-24,7.0,0.018246133878747448,0.019530828389630692,-0.0012846945108832449,0.8800971876019409,1.0090334188399697
2023-01-24,10.0,0.01974613387874745,0.019467137643406986,0.0002789962353404625,0.8208118735965918,0.9972139259746252
2023-01-25,1.0,0.015228326491398013,0.01990378846462171,-0.004675461973223698,0.9848870381267184,1.0046864089997078
2023-01-25,3.0,0.016228326491398014,0.01976515902850972,-0.003536832537111706,0.9524811335498495,1.0106669885633637
2023-01-25,5.0,0.01722832649139801,0.019684066006888087,-0.002455739515490076,0.9174642792975857,1.0123543902698524
2023-01-25,7.0,0.018228326491398012,0.019626529592397732,-0.0013982031009997196,0.8802069000603951,1.0098354751640324
2023-01-25,10.0,0.019728326491398013,0.019562838846174026,0.0001654876452239877,0.8209580517612031,0.9983464921007634
2023-01-26,1.0,0.015460294474970668,0.01996049084507436,-0.0045001963701036905,0.9846586023623535,1.004510337460381
2023-01-26,3.0,0.016460294474970667,0.019821861408962367,-0.0033615669339917,0.9518185287474183,1.0101357227666214
2023-01-26,5.0,0.017460294474970665,0.019740768387340735,-0.00228047391237007,0.916400784464343,1.011467624361597
2023-01-26,7.0,0.018460294474970666,0.01968323197285038,-0.0012229374978797135,0.8787788010923746,1.0085973088819524
2023-01-26,10.0,0.019960294474970667,0.019619541226626673,0.00034075324834399387,0.8190558989682378,0.9965982665666857
2023-01-27,1.0,0.01572876753514388,0.019926062496120875,-0.004197294960976993,0.9843942835369809,1.0042061159405715
2023-01-27,3.0,0.016728767535143883,0.019787433060008883,-0.0030586655248650008,0.9510522244874908,1.0092182250952568
2023-01-27,5.0,0.01772876753514388,0.01970634003838725,-0.001977572503243371,0.9151714651319964,1.0099369089502963
2023-01-27,7.0,0.01872876753514388,0.019648803623896895,-0.0009200360887530144,0.8771288529235901,1.0064610356401928
2023-01-27,10.0,0.020228767535143882,0.01958511287767319,0.0006436546574706929,0.8168599036786466,0.9935841236191981
2023-01-28,1.0,0.01578691277852135,0.019832156683014628,-0.004045243904493276,0.9843370473558072,1.0040534369475107
2023-01-28,3.0,0.016786912778521353,0.019693527246902636,-0.0029066144683812835,0.9508863414667019,1.0087579719841502
2023-01-28,5.0,0.01778691277852135,0.019612434225281004,-0.0018255214467596537,0.9149054394663267,1.009169390872162
2023-01-28,7.0,0.01878691277852135,0.019554897810790648,-0.0007679850322692972,0.8767719194730693,1.0053903712795822
2023-01-28,10.0,0.020286912778521352,0.019491207064566942,0.0007957057139544102,0.81638507655767,0.992074516439858
2023-01-29,1.0,0.01558127173649236,0.019765109977256657,-0.004183838240764296,0.9845394882662997,1.0041926027107555
2023-01-29,3.0,0.016581271736492362,0.019626480541144666,-0.0030452088046523038,0.9514731462291359,1.0091774836157665
2023-01-29,5.0,0.01758127173649236,0.019545387519523033,-0.001964115783030674,0.9158466337935118,1.009868959044198
2023-01-29,7.0,0.01858127173649236,0.019487851105032677,-0.0009065793685403174,0.8780349303370174,1.0063662344533275
2023-01-29,10.0,0.02008127173649236,0.01942416035880897,0.0006571113776833899,0.8180656266942495,0.9934504287792769
2023-01-30,1.0,0.01530090983473611,0.019786564810919113,-0.004485654976183003,0.9848155543269788,1.0044957305860691
2023-01-30,3.0,0.01630090983473611,0.01964793537480712,-0.0033470255400710122,0.9522737533337745,1.0100916573834122
2023-01-30,5.0,0.017300909834736106,0.01956684235318549,-0.0022659325184493824,0.9171313765852956,1.0113940862891753
2023-01-30,7.0,0.018300909834736107,0.019509305938695133,-0.0012083961039590259,0.8797597951358598,1.008494649231461
2023-01-30,10.0,0.01980090983473611,0.019445615192471427,0.00035529464226468147,0.8203623891618976,0.9964533578230684
2023-01-31,1.0,0.015203590512772142,0.019876795708876772,-0.0046732051961046305,0.9849114005727556,1.0046841416489667
2023-01-31,3.0,0.01620359051277214,0.01973816627276478,-0.00353457575999264,0.9525518178313674,1.0106601460361224
2023-01-31,5.0,0.01720359051277214,0.01965707325114315,-0.00245348273837101,0.9175777581989837,1.0123429670431798
2023-01-31,7.0,0.01820359051277214,0.019599536836652793,-0.0013959463238806535,0.8803593227096098,1.009819522474878
2023-01-31,10.0,0.01970359051277214,0.019535846090429087,0.0001677444223430538,0.8211611488874094,0.9983239618997898
